"","n_year","var_CV","weight_male","weight_female","height_male","height_female","age_male","age_female","paf_normal","paf_intensive","number_male","number_female","number_total","normal_training","intensive_training","bmi_low_cutoff","bmi_healthy_cutoff","target_fat_perc_male","target_fat_perc_female","fat_perc_male","fat_perc_female","weekly_weight_loss","weekly_weight_gain","weekly_extra_kcal","daily_kcal_male","daily_kcal_female","per_underweight_male","per_underweight_female","per_overweight_male","per_overweight_female","protein_need","protein_need_percent","carb_need","carb_need_percent","fat_tar_perc","protein_need_nor","protein_need_int","total_kcal_need_male","total_kcal_need_female","current_kcal_intake_male","current_kcal_intake_female","total_kcal_need_yearly_all_athletes1","total_kcal_need_yearly_all_athletes2","total_kcal_need_yearly_all_athletes3","total_kcal_need_yearly_all_athletes4","total_kcal_need_yearly_all_athletes","total_kcal_current_yearly_all_athletes1","total_kcal_current_yearly_all_athletes2","total_kcal_current_yearly_all_athletes3","total_kcal_current_yearly_all_athletes4","total_kcal_current_yearly_all_athletes","protein_need_gram_male","protein_need_gram_female","total_protein_need_gram","total_protein_need_gram1","total_protein_need_gram2","total_protein_need_gram3","total_protein_need_gram4","carb_need_gram_male","carb_need_gram_female","total_carb_need_gram","total_carb_need_gram1","total_carb_need_gram2","total_carb_need_gram3","total_carb_need_gram4","fat_need_gram_male","fat_need_gram_female","total_fat_need_gram","total_fat_need_gram1","total_fat_need_gram2","total_fat_need_gram3","total_fat_need_gram4","fat_model_check_one","fat_model_check_two","target_wt_female","target_wt_male"
"619",4,0.241703936322544,65.6486600987102,52.7134197215207,168.435929097168,154.020323106803,18.0500486381015,24.1161079214457,1.59254168347199,1.96826575323676,209.095140130797,159.382418528809,331.934730780638,171.76538382996,103.603663723696,18.5,23.4255614786565,8.0901198070785,21.1107716417316,4.4963360094503,12.5780109569147,0.627758863685392,0.988959979288003,3989.42671148824,2907.45632283582,2289.46121215605,0.234435759894129,0.156865320613614,0.407099667658263,0.457040755891708,1.97759637400499,0.117880427826629,11.6138766447325,0.574212443592852,0.265284655634623,1.51817504191641,1.90079898451488,674182626.267175,396183413.400411,669461737.517138,401845888.643604,286600439.217318,259966585.158614,261438477.433512,262369556.769387,1070375058.57883,267830388.308217,267922520.513477,268119250.557268,268054962.550527,1071927121.92949,19923877.1561477,11693028.5986028,31616905.7547506,8482996.08379447,7678598.39069607,7722923.79853396,7732387.48172606,96925939.8841655,56974257.3865141,153900197.27068,41344318.9195375,37412768.35317,37663394.862828,37479715.1351441,23046244.4346612,13520237.2217454,36566481.6564066,9780839.79594763,8910967.7963205,8932802.5062337,8941871.55790477,328926999.761913,283911852.962761,58.3241491030836,68.1053221895453
"620",4,0.191665582805059,58.3527904475394,63.1917497782724,178.290941377896,152.824138926218,21.2373089532467,29.2123139761248,1.57768917237485,1.94782962310185,271.824696980273,191.184532861199,346.715361539905,156.737290163214,97.6252689244569,18.5,19.4157127126181,10.9742086366543,16.06719844952,12.4779581267469,18.7916496360268,0.440956071306936,0.546303336790877,3839.52897409744,2543.74864200326,1794.43761981603,0.282789988258715,0.230165074236508,0.323599536238859,0.211784818293062,1.46162436002445,0.137252408378777,7.94278523123632,0.551442027467694,0.274402140030108,1.38627136677761,1.82529182028031,753420719.415833,435279635.920305,703391776.667937,349157585.630703,307793747.232889,293073845.423141,293650917.129124,293204744.478387,1187723254.26354,263358704.058129,263020299.618582,262203219.049412,262412270.575858,1050994493.30198,25819207.622954,14909034.7113747,40728242.3343287,10531987.7834248,10070406.0154953,10051439.3748199,10074409.1605886,104003374.216027,59975730.64686,163979104.862887,42515460.2976581,40351175.7570283,40619706.3219328,40492762.4862674,25910708.1109206,15011864.6906317,40922572.8015523,10541035.7801235,10145201.9101927,10130540.1068988,10105795.0043373,369366502.258581,325756811.16485,60.9815618615549,57.4220964817367
"621",4,0.227443031996919,65.7195066067977,47.1254513070713,175.597549187413,152.997526448365,22.5515613559731,20.8748625801119,1.52956690993813,1.92326396807749,245.368096636285,196.665403774547,231.496340999732,164.826239005671,95.0162362146203,18.5,19.5854855640841,13.1308044035982,17.8390650668979,9.22561135413295,19.9097424282786,0.524510823605303,0.703022933745545,4475.53812160804,2531.92327925741,2095.28671924298,0.219585722177414,0.16192998254025,0.328011453941501,0.326060458533059,1.57318778269447,0.110609151593148,10.3917165771883,0.609386192265482,0.268114433851167,1.45038309375763,1.88415471594743,740249544.277068,401714692.00886,646207355.394067,428737412.689358,310691842.222185,278209981.385352,276989724.024463,275916060.047796,1141807607.6798,267237102.465618,268702203.633237,268601460.046734,268126404.198087,1072667170.34368,20482731.3938772,11108598.5318545,31591329.9257317,8642464.40882422,7687427.56868844,7642013.73090597,7619424.21731305,112937376.645747,61213173.8565957,174150550.502343,47481412.535309,42333928.768276,42206439.7590893,42128769.4396687,22916596.6428833,12558344.7879055,35474941.4307888,9691208.21221993,8579822.59097934,8623284.82253633,8580625.80505324,319175732.419461,306146036.497576,45.8647578883228,68.7383955085075
"622",4,0.220687494427229,60.9871447213994,61.9271914879605,171.481589655719,153.47226823543,16.1667085432625,21.853602178439,1.77419601008019,1.90601620998438,178.995248236377,172.184601163102,534.951139987492,159.378832547159,115.621534250042,18.5,21.4919987232898,10.8053065509937,20.4284188105755,14.3679739542133,16.5126168617134,0.700546534214301,0.368596929113704,6438.43457998844,2474.37693610765,1945.82961205121,0.194820530344976,0.275494710924469,0.27793099251033,0.282232658866507,1.3512972393512,0.123493277324727,10.7890796462123,0.644961117462425,0.292348716557011,1.71682113830183,1.90144242571517,608279795.702051,509654788.138175,487701739.126725,369662670.777408,343892115.575827,258988597.134527,257202730.036395,258516909.97977,1118600352.72652,215400591.59052,214425763.151528,214756387.406769,213534982.956615,858117725.105431,18766170.4164924,15731283.2427962,34497453.6592886,10605365.4113041,7980787.86227739,7936639.0707215,7974661.31498565,98074563.6579723,82097067.2130612,180171630.871034,55576506.2044341,41732842.1199699,41281723.7043991,41580558.8422306,15668104.1555608,13085281.477413,28753385.6329738,8770042.568024,6702673.39377694,6676721.36030663,6603948.31086622,258908423.15319,326624984.184104,64.9990313783599,58.6062893236093
"623",4,0.188398807667947,72.001128567444,53.6218500659344,183.290686877607,152.021389698297,25.6051528069648,18.0480057463701,1.61477899047224,1.90337726963001,239.674740161796,92.4811338341268,256.205930658349,178.760020928006,105.762205002304,18.5,22.5323373814436,7.3521619418976,15.1480242492401,14.135358246528,14.3816267432935,0.467432925430227,0.785971070614393,4708.27794255293,2247.31019855178,2385.87169324843,0.230961975132336,0.228670659613691,0.500788528048835,0.367068081287361,1.7540064738153,0.147772528643431,10.6102842126403,0.573422270062333,0.283621316880376,1.69236255631992,1.86807138268226,816045040.338105,234454251.006159,613028598.930906,250995236.122404,285937078.112307,255017815.826311,255452724.942035,254077201.268592,1050484820.14925,215316469.571901,216033806.007312,214850892.443577,216062179.403503,862263347.426292,30106103.3431965,8667170.16779052,38773273.510987,10570083.4072466,9420924.30344824,9404179.42660379,9378086.37368838,117082441.132957,33639702.7981235,150722143.931081,41195829.0227552,36395253.9434869,36651195.9595066,36479865.0053319,25294209.8048848,7236174.73980489,32530384.5446897,8881546.23821438,7945339.22337003,7830075.86809833,7873423.21500691,292703998.178167,297514086.447047,54.113474965568,66.7436632097946
"624",4,0.187282484722625,63.3844788692896,52.0231141599972,173.461878809566,154.18997505126,22.8116113461594,23.8649273102851,1.66158174595411,1.79533121953876,300.893231351745,135.292796690929,268.64366989476,164.565682515571,104.42312389003,18.5,22.6485024433206,11.8157886607973,14.6705524127005,19.7506010984311,17.2412111294039,0.702964069950425,0.808753811133046,4674.09762028845,2207.94642860193,2139.8267669105,0.124517669839861,0.143187150376507,0.322010036808083,0.48182340014468,1.41251157715756,0.136722246844799,9.65721161100827,0.556732422765567,0.275562063879776,1.56216769750685,1.9003451285948,875381897.171728,302700039.689689,714843399.218207,311463059.497027,308386726.378188,290323789.90477,289845602.563044,290465783.50929,1179021902.35529,256956505.525216,256064934.061221,256614680.782561,256842116.84956,1026478237.21856,29932898.9785132,10361609.9313894,40294508.9099025,10537934.5920896,9925864.89192794,9918306.25342221,9912403.1724628,121817742.034575,42159124.2622565,163976866.296832,42893069.5246767,40223482.4189531,40318311.4585173,40542002.8946845,29747707.8243537,10303281.258292,40050989.0826456,10517378.5036116,9892271.57087367,9810722.06715687,9830616.94100345,360408054.074542,324650660.998408,50.44679464729,57.8684338014332
"625",4,0.155995552380371,59.5862932042413,59.8870111208622,171.89147605044,154.151622062147,23.9754279942869,23.4153500392542,1.64510747771977,1.82532594807312,174.742840358517,173.006583051522,342.556975103592,164.315809362066,105.102754045707,18.5,21.7414381589806,6.62283080580534,16.6802463107924,15.9905467475262,24.5378096858435,0.723205053846077,0.802279275920277,6140.50111911037,2738.87937154147,2182.82449112068,0.260257114200406,0.217500205339356,0.465732016043675,0.30951331430853,1.46481848477679,0.129873467432867,11.1763239188244,0.567262264527061,0.265387390159916,1.66574131145599,1.84748431970213,503255983.384354,406651619.821727,516258296.049982,406815965.651324,253752663.75549,219062321.487395,218834743.446168,217784987.790241,909434716.479294,230671199.177702,230874735.713492,231103755.53166,230062911.920835,922712602.343688,16352800.1834988,13202566.5759982,29555366.759497,8246464.24640616,7133500.63508844,7095290.36215187,7080111.51585053,71278127.9425453,57652998.8048546,128931126.7474,35917048.1349101,31074263.6803164,31030014.6989826,30909800.2331909,16972311.1228839,13683295.047267,30655606.1701509,8585397.6580139,7370692.6292196,7364676.8663778,7334839.01653956,275801954.396697,241702718.302065,54.2711588012852,53.5052054274279
"626",4,0.230288295172996,66.3317651365395,63.5561443536055,181.413447292928,155.499225422683,27.7476641615502,19.5870330489928,1.71754969113238,1.9037556432603,207.403348543624,143.00251515072,352.478955575543,154.773380645022,109.746744397258,18.5,18.7302613798838,6.39693575348149,15.4790916025031,20.6106554181987,14.3123992109584,0.721605523224276,0.725920774589288,4379.30719131355,2026.48125494636,1932.73363094546,0.218976072050284,0.197020882368614,0.289550951755341,0.333662898072965,2.07599581148848,0.129140270952046,9.8405335532044,0.589497136129735,0.292998264412538,1.65289956749399,1.88234018921866,636371787.422955,378241219.780474,444980753.681551,292835339.926914,275645008.667053,247134144.368956,245647073.103945,246630765.684248,1015056991.8242,184927647.651497,184371411.381294,184694718.102752,183218911.982359,737212689.117902,20544703.6844015,12245161.5389326,32789865.2233341,8934927.42756524,7946518.00553099,7939675.36722255,7968744.42301528,93638532.7253832,55744208.4287243,149382741.154108,40746217.3507633,36289877.8424774,36171776.6832303,36174869.2776366,19880999.0341649,11836149.9317168,31717148.9658817,8632052.75669395,7670837.05702674,7720021.83629073,7694237.31587032,285167442.240876,297726246.586496,64.463270637861,56.2938212524916
"627",4,0.0901844372737864,61.224405454322,53.300435341428,168.468413007141,152.65742972619,18.023265227299,22.6016526405789,1.72968663196006,1.95773540320631,267.439773200091,194.232964953243,402.742476414902,157.337993624477,112.540288030667,18.5,21.8645132919404,12.4605385727934,17.6048122015789,18.8864663771879,16.5116099059294,0.650058707564943,0.685113104631456,6438.80281975691,2154.86983428821,1923.4107848362,0.24491180434978,0.161166821705843,0.38263388725758,0.315254247008126,1.7241515430566,0.136987678259734,10.0882367530965,0.617176251951735,0.264922362960391,1.30291743202342,1.93961371147087,845472126.828869,486323443.996596,622261281.939953,403179559.171733,376298799.247532,318443353.592126,317975853.90703,318633247.728122,1331351254.47481,256358335.386314,256451595.948849,256478169.745646,256431420.817616,1025719521.89843,28951762.9566571,16664628.7229023,45616391.6795594,12886850.4743065,10924985.1785644,10899470.0268979,10905085.9997906,130423707.135088,75055074.3167312,205478781.451819,58129158.3743934,49107327.721506,49076388.1684239,49165907.1874958,23044899.7773959,13289171.1268976,36334070.9042935,10262008.7936628,8710761.41113153,8687039.73102854,8674260.96847058,327038056.868296,352596083.521601,53.8194569023675,56.7088810196601
"628",4,0.100289518691725,84.362829204182,51.8998735047094,179.373388418072,152.841468288678,22.2954541384276,25.4246584885433,1.75894093361113,1.87235575608431,278.922977127324,122.182487393242,418.312031725342,182.639123452091,103.281594955885,18.5,19.0384411804325,10.3643624911321,17.136518817699,10.6146898695629,16.5949464935697,0.835240961922068,0.790922667772604,4677.28424229671,2343.54393704486,1956.23271978835,0.300552834983892,0.160888793231466,0.238599368403744,0.36773159479822,1.61220906976045,0.148674266526576,10.4138380192587,0.571238944434208,0.28915353381608,1.88366937719336,1.87444383653943,1096274581.94182,306657961.229826,747250454.143021,273415992.802921,378719152.872918,340942311.309026,341724629.487994,340688724.56968,1402074818.23962,255072450.01995,255322860.111304,254686002.843309,255095784.35278,1020177097.32734,40782488.5132279,11398315.763273,52180804.2765009,14107009.7982046,12689149.6484935,12697182.5161348,12687462.313668,156567150.036137,43807644.2974323,200374794.33357,54122663.6391017,48734451.2894624,48881696.7908356,48635982.61417,34065425.4388753,9544303.07615786,43609728.5150331,11798741.4729588,10611893.6139395,10597315.2994846,10601778.1286503,392566245.430813,405962791.090361,52.2871354098261,84.3607869087007
"629",4,0.208788771296867,59.4458157840497,69.2869517584667,171.271711773094,153.891875222699,28.4461061555568,20.191510720127,1.6905520629158,1.85235442529726,191.38947979926,152.002112050162,368.833987956322,163.488701161613,99.1033385090967,18.5,19.8316750630693,9.57739008273863,15.9412161191588,18.6976371608792,21.2445660011686,0.74695331587993,1.02829823524437,4146.34801591238,2294.22148860421,2537.87470127975,0.367522269426336,0.162347719271976,0.339136985740996,0.371413208064993,1.67594244225053,0.133320930554953,9.91159824474687,0.618256028307366,0.304049955876804,1.56213576401272,1.9389504965024,535099765.805798,379423733.68327,461515036.816178,405171336.143089,244548516.029301,222651124.52681,222856466.936824,222838732.804523,912894840.297458,216871087.132982,216420049.076057,217633347.37502,216875850.721758,867800334.305817,17783456.7946636,12660897.7570609,30444354.5517245,8123263.55627744,7438486.03136762,7448937.20144272,7433667.76263677,82782612.4600039,58780161.9158789,141562774.375883,37786132.1173779,34533654.8692551,34747232.4866711,34495754.9025787,14701513.1371234,10429254.9060478,25130768.0431711,6776720.61151563,6101750.77018893,6075872.11222287,6176424.54924371,226478943.649389,278437168.011569,64.454837116208,53.685414990945
"630",4,0.116412363056715,64.8630674851538,59.7873579802672,184.627835759713,153.932337344634,27.6866753608851,20.8698269244215,1.71434642910953,2.01024847160424,191.669257831179,143.277613787601,347.184057384254,178.277872092598,106.734252048014,18.5,19.4053637499013,11.8163682472402,16.4535869029301,17.4927293585706,17.5905595402933,0.704496539315438,0.707060294683337,5387.26313439092,2599.18796603603,2108.649574953,0.23383089990721,0.195937555197624,0.411183067752349,0.298357098474847,1.41133308011247,0.137146536532461,10.0826851004727,0.614625425357045,0.276841385789012,1.50652557953469,1.89833034780001,671645416.483507,393555450.259494,567691372.686184,344384325.814025,290427425.494323,257856128.527972,258534894.930229,258409291.49043,1065227740.44295,228042045.40477,228116549.696329,228423995.556391,227823383.676219,912405974.333709,23025597.6044087,13477175.0649843,36502772.669393,9944186.9227532,8836310.24983362,8871307.71608265,8850967.78072356,103268457.584985,60473172.5954576,163741630.180443,44624958.8204016,39656006.2779505,39790141.2490884,39670523.8330021,18550986.4530052,10854527.4564698,29405513.9094751,8026195.5273457,7140863.10395218,7105787.68278796,7132667.59538923,264598102.608916,295091056.253364,58.8050240827202,60.580104195013
"631",4,0.172115975216208,49.3639958706806,55.9164820947901,176.088820331995,153.715940593707,16.5301802477573,27.8417924912238,1.60038461939733,1.88400587357529,237.779247734243,119.842124193289,439.394872444315,165.097469605171,115.975518016226,18.5,21.0866009239524,8.96350561627829,16.6027137388391,7.96977753875982,22.421371946535,1.10677827457837,0.630985881764721,6205.39407488186,2135.59660881954,2321.72420375118,0.156347666463595,0.24239872842995,0.158025310586585,0.267617945696833,1.46872513143287,0.131726546438305,8.16831771226447,0.600500153645938,0.256697744183481,1.65275505499208,1.88276719921221,705589189.615873,287890641.534885,570017917.559599,312710194.911446,264209590.012723,242543935.386816,243219071.592369,242920992.092622,992893589.08453,221608419.252442,219875918.131023,220630155.304082,221525363.997257,883639856.684803,23244873.6235285,9471631.17928193,32716504.8028104,8690466.63539982,8002903.47773947,8015546.15890062,8007588.53077052,106108240.975851,43270192.1400292,149378433.115881,39824393.2926045,36390034.1103975,36723243.9985424,36440761.714336,20971762.6738474,8549485.17353432,29521247.8473817,7804483.30882819,7242144.48085432,7229375.39861711,7245244.65908209,265720380.841538,255107099.352594,52.0922944555312,49.8656257649863
"632",4,0.0846216939373894,87.9051551605504,60.420206494856,176.084877894502,153.968849592787,24.5886391459023,24.455646999158,1.66376671452172,1.97347598281813,247.101135919858,196.711303336763,304.467695086882,151.594718642228,111.242000400527,18.5,23.623201960533,10.0424107124451,17.2544489976622,19.1252743214668,18.6919218757071,0.678408610876266,0.692206728308393,4255.33347712031,2048.21955977448,2074.4510405159,0.0950665981839004,0.31779133458296,0.3914081533327,0.255328219754449,1.40297200774561,0.126981445040143,10.8525471065008,0.590732238247611,0.261152576494611,1.41533673906924,1.83352433137578,836556474.247412,494608054.552317,532063692.944934,429573868.686648,357355207.319705,324605715.809956,324409946.464755,324852461.213234,1331223330.80765,240475759.170073,240250502.062934,240307290.71263,239966304.025524,960999855.971162,26503579.9211689,15703603.9250684,42207183.8462373,11328713.0583562,10276054.0278151,10286811.4212124,10315605.3388536,123578257.816268,73105605.4872022,196683863.30347,52750954.0180086,47933262.3178971,47984215.9034923,48015431.0640718,26256981.4403089,15490242.7505109,41747224.1908198,11215728.7810142,10197326.7360303,10162178.560004,10171990.1137713,375609837.293489,347757054.122425,59.4156141371842,79.110823109489
"633",4,0.182269745820609,45.58336762982,56.7494882569676,174.96972918077,155.21489743963,18.9490688079772,21.8234304844853,1.47810532194353,1.90296585139722,221.751295195082,158.397599418227,264.974665262206,170.895098626714,114.079014615734,18.5,20.1397453702182,10.706757223393,22.4314156722346,7.09905198886182,19.1480630036404,0.782904399745825,0.857158551594058,4266.12726140317,2530.63753362708,2075.12984012188,0.158085672819898,0.167308572496518,0.505509109837246,0.43551454407421,1.60007297436657,0.12923058384974,7.11725939327684,0.570397947177374,0.27448288763464,1.59716181615425,1.84368750613173,623768804.943336,396647344.486166,639541174.29404,374007728.821316,267286108.391369,250686825.447175,250558939.394307,251016452.926579,1019548326.15943,253341674.33401,252832867.293148,253296079.175525,253633922.119719,1013104542.9224,20144921.8159104,12818786.6191391,32963708.4350495,8649681.29245252,8086434.32198625,8105738.97187047,8121853.84874022,88837067.6947038,56441592.727934,145278660.422638,38163137.7675502,35714619.1876669,35555307.1076319,35845596.3597888,20853591.3703826,13276870.8233108,34130462.1936934,8987379.99591358,8326160.81216549,8376892.33749896,8440029.04811541,306926612.596114,280313329.984646,59.2395398054635,47.5413637361116
"634",4,0.148486771147415,68.8555688255246,71.3122880727766,177.202432070065,153.068514371773,16.8131013961943,23.9850134038164,1.53941976812055,1.76151584123134,298.973286603149,133.245284901924,401.560531978517,146.899431220737,103.105866069555,18.5,18.2708503389987,5.874152950314,17.5055563243725,8.56906941467724,20.2641473827322,0.56501463143816,0.888787323527206,4827.76321929453,2520.85320614676,1505.46899951365,0.193024805449751,0.258527646035984,0.185945957257454,0.350396488510668,1.88847023923956,0.138430514924037,10.1965615001136,0.636624623385441,0.28439650494094,1.5575460081472,1.92634109002641,846026831.089769,304277605.466306,752947732.965835,200488048.553548,306115810.176392,281256059.93829,281319330.74025,282060948.396486,1150752149.25142,238148750.163868,238178045.43909,238601444.409141,237961926.377156,952890166.389254,29339756.2252722,10517774.0816041,39857530.3068763,10634323.8269148,9731324.67321175,9752206.83448099,9739674.97226874,134874521.955405,48359418.6486379,183233940.604043,48754466.3832784,44865443.9261747,44776052.7714782,44837977.5231114,21141061.0124219,7629075.68638461,28770136.6988065,7691330.78302693,7014170.42162671,7003406.54300243,7061228.95115045,258852318.231881,326813957.481192,68.805276668505,66.9528339959981
"635",4,0.329825865726657,65.7078499272715,46.583502712277,174.846158866453,153.194686889667,14.7173565309235,23.1467477393797,1.65761526220853,1.86221019816355,273.990040646104,175.953353743224,293.146805004552,154.439233527378,112.23753471601,18.5,21.443880751144,9.07515160607157,16.9872744631018,14.2087976843771,14.1773428887853,0.595065271216486,0.715932358284505,4775.10369577638,2579.59216386682,2356.40965311594,0.201536966088071,0.23661676714253,0.460229667897192,0.257687250370327,1.84503740674519,0.136489958056307,8.30599581693653,0.592795199502734,0.282175956567549,1.81262049274767,1.87294607664081,863268750.179753,400629815.983858,754692691.256719,441292131.774747,347071168.156137,307316392.635458,306570793.764085,305546078.539662,1266504433.09534,299563087.353448,298116822.54343,298889413.236573,298720716.828588,1195290039.96204,29513521.0979776,13673409.9925025,43186931.0904801,11893329.4002515,10379514.6644515,10461673.1060162,10452413.9197609,128026289.974625,59422847.3484954,187449137.32312,51551156.0412805,45159173.6164737,45422047.6766298,45316759.9887365,25827026.2580391,12036750.671014,37863776.9290531,10315717.7804146,9182398.51767367,9214606.98290727,9151053.64805757,340611507.606111,355940904.694052,48.6612691525359,61.4624390028931
"636",4,0.177092300923709,51.5340343180894,80.8611670764736,175.698379587627,154.526675873887,27.8973104405023,22.8172500973587,1.53256436992765,1.82066107547443,251.054823094246,176.061185427288,357.150798144249,173.073331198692,105.886982696322,18.5,20.9222425273542,9.42035722875846,14.0923444800502,12.1767925805946,11.2242824358186,0.328668209003669,0.69007495796613,3794.32810928035,2056.1786157013,2312.53255068905,0.113857479196943,0.199483473779071,0.134531445731496,0.217304118198279,1.43975192379262,0.111572159868967,10.0697708328709,0.546774957266629,0.274800329059841,1.58070986625778,1.94985678640833,674243139.02984,506094044.041458,575636125.824849,454342218.302889,306417379.705016,290854700.425538,291661725.199455,290914269.107031,1179848074.43704,256949641.611048,257745833.910405,257527186.600559,257121885.742414,1029344547.86443,18789084.5527834,14106870.3307988,32895954.8835822,8561991.35411544,8095186.56012919,8142397.10292124,8096379.86641636,92466551.7871649,69228224.8855673,161694776.672732,42188761.0496264,39796435.5789784,39950773.3188094,39758806.7253179,25554985.0708569,19218666.6653424,44773651.7361993,11600030.8254595,11009009.5536566,11102597.7868083,11062013.5702749,402887552.764649,324406792.783988,83.4476882123895,49.9893316797808
"637",4,0.251860125000274,67.6717322319433,62.1419130645671,178.38269720898,154.70315326407,26.4350235903843,17.1031416132454,1.59736746182282,2.01245570818978,293.151812401364,152.433728841194,430.95590303379,158.404428705475,107.627388683467,18.5,22.8953420803087,10.6022634130024,16.5530088611763,7.56412847938362,19.6861568433055,0.83369082406132,0.859431235902757,5961.85282818763,2538.84390531991,2402.65541029968,0.234031604352676,0.303457389883573,0.405612677052253,0.453887672606111,1.61741468627005,0.151514217493695,5.90790031049789,0.600350717140128,0.281146479926374,1.72330116632683,1.92017584944712,972267693.341695,394262806.020827,792148917.991879,390046991.783407,385548635.257727,326721164.059584,327741480.778394,325186988.492769,1365198268.58847,295918313.969112,294949868.449172,296387343.999665,296099080.747132,1183354607.16508,36785898.5919712,14926022.4427596,51711921.0347308,14531631.5340593,12373179.6708706,12426274.0443825,12380835.7854184,146113196.954104,59330350.724999,205443547.679103,58003615.4493389,49020806.3884238,49234639.039682,49184486.8016583,26793743.4643941,10801518.480752,37595261.9451461,10592800.6205728,9085976.83725686,8921292.06199373,8995192.42532276,338386035.56149,384104118.119,59.6759548532848,70.2055807108175
"638",4,0.246539525864194,70.058452900055,55.5633898751615,171.826563291618,154.069886234683,23.8241789412387,20.6471388229642,1.63127589199113,1.85028197916823,204.042423623045,169.929163691328,392.927358065044,160.556489226756,107.699430635752,18.5,20.3147340425981,10.3415579247001,19.1211048864118,9.61605389275751,16.7628444345581,0.470838162612172,0.562808426916399,2566.12381797539,2604.90388757696,2140.89195753389,0.228602823121738,0.257956664377904,0.37700043276169,0.462740568474058,1.65627448726319,0.128598804349969,10.3287053922707,0.586720150620132,0.275755733440705,1.58746889972845,1.92397952324882,644741118.323277,412365665.83135,571157689.310154,390233028.112445,286643830.320465,256105809.18715,258783007.178667,255417915.64709,1056950562.33337,240298607.565275,240897794.385078,239826040.302257,240116051.197862,961138493.450473,20755345.1885382,13256040.5630374,34011385.7515757,9193180.03718111,8267674.20875874,8299392.9691844,8251138.53645142,94420869.0317638,60461210.0141706,154882079.045934,41999025.716729,37658115.9899321,37785723.1208683,37439214.2184051,20440803.4497563,13011512.77393,33452316.2236863,9075563.36661844,8090509.13140704,8135006.65685244,8151237.06880839,301347572.386273,292708095.852665,56.996738036787,71.0794747912523
"639",4,0.108270125014695,57.3446143435211,64.7510420872547,177.757928472914,151.424873370523,18.2772861796357,26.7292011286148,1.61914257533689,1.94330753428975,199.741960772826,96.5855297383432,480.15676666916,158.733612343819,115.585099839668,18.5,20.9218233505253,11.312312006146,15.6543262020065,19.2711249838828,12.1086446817091,0.77328042596285,0.974253764101641,5593.40165508721,2112.45141087673,2301.48122964906,0.10075007948343,0.235117336517609,0.350163828123061,0.180638024123928,1.87847694467148,0.146470939910275,8.66768161428452,0.595073670842253,0.302302616946144,1.61152105928637,1.83889136783665,594087194.477198,254082188.456116,462484949.645793,243875049.632227,216300412.992035,210840945.686873,210647646.804587,210512999.227944,848302004.711439,176400953.610737,177032409.567912,176674295.164658,176534553.95291,706642212.296217,21722581.4695652,9306117.14432825,31028698.6138934,7926789.26685956,7693411.88166764,7720027.14903325,7688470.31633298,88228813.9823627,37805224.213638,126034038.196001,32192035.1745444,31235005.847347,31300706.4117759,31306290.7623334,17136989.4205658,7299725.39736542,24436714.8179312,6238518.73540523,6073973.24613399,6076960.29135399,6047262.54503802,219847884.511758,256217237.998405,67.431473606967,52.1594216557387
"640",4,0.141659882624863,48.1585751523586,50.9394458678593,176.69748779254,154.027941406498,19.0742153833666,18.4590145666639,1.55102069562441,1.88704405876564,203.358938356411,175.592123868952,216.473994208729,156.488767740518,113.413160874907,18.5,21.8418029109517,7.06591957465842,15.8605228569965,4.11300518838667,7.36223335894704,0.648875148607444,0.91003648171101,6222.41629786451,2469.71744215757,1915.78000395734,0.176839902374593,0.205726967236333,0.302039263084725,0.299573243604015,1.51965014727023,0.124764233884065,5.97536034632362,0.591353127483816,0.261778079489159,1.73044408089184,1.90132099579588,568334844.320928,424164017.713449,542362229.518879,363328693.079495,265177940.415914,242916868.498035,242201455.208513,242109734.969228,992405999.091689,226732045.189427,227166204.735097,226611037.706872,225741911.459041,906251199.090437,17731023.0870504,13219977.8732617,30951000.9603121,8282416.38314076,7561598.33165272,7562838.9331389,7544147.31237968,84069514.3105219,62783181.6473935,146852695.957915,39376099.1061279,35875357.4021935,35831073.6645115,35770165.7850826,17917618.38886,13389307.7163985,31306926.1052585,8383725.16165943,7613476.69461968,7661138.44720057,7648585.80177887,281536357.108662,259599727.166683,56.0654406721953,49.7390861887811
"641",4,0.234811050962832,60.7048250322025,45.7274498596888,178.314524300274,156.176143832553,28.2417081391701,22.9473901484411,1.65977724762757,2.021474816069,270.699008908167,162.133170637753,419.31061466019,169.041240765124,112.334020063644,18.5,21.3669073784005,6.85346206197626,16.9016001465324,12.7759254354495,14.7969747344539,0.837363094728976,0.808975730749133,4084.07032863476,2498.27157244905,2374.01200671576,0.166724139662252,0.324500478960956,0.362904948178208,0.448325614528499,1.88119874874346,0.131619388839616,9.69006587944318,0.648456441188019,0.317430329023612,1.53472417114518,1.92874278680165,865151369.340979,402266488.639274,760362780.846585,432191579.002104,339244927.409047,309159656.2225,310367249.466013,307736797.592838,1266508630.6904,297357362.188391,298181385.388881,298447830.849755,297740085.876351,1191726664.30338,28516704.6618201,13259462.8864551,41776167.5482751,11251358.9091296,10174255.9467736,10222748.573417,10127804.1189549,140046947.633744,65137687.7243497,205184635.358094,55293351.3747416,49915024.4362317,50444404.8375281,49531854.7095928,21163332.6386166,9840471.6919697,31003804.3305863,8272785.36303533,7524999.41101675,7587632.63592698,7618386.92060723,279243177.413204,401281063.12089,47.0425841361831,56.7674305554884
